Lat_norm,Lon_norm,KMeans_Cluster,DBSCAN_Cluster
-0.9274836768930345,0.7635338568710422,1,3
1.5231769401433992,0.22605049507445268,5,1
-0.5304462610248386,0.34966244951533865,3,2
-1.670237936359376,2.3365799614221126,1,3
-0.8190242092467075,0.8957562433277806,1,3
0.5073838586142914,0.8343794462291755,2,5
1.468422986487888,0.0259965278539966,5,1
0.3540342340383499,0.7169340099091926,2,5
0.05208784142917294,-0.976980876967976,0,0
1.7499095482914395,-0.24056292071224947,5,1
-1.5141207663040555,0.8390352421910906,1,3
-0.8532008614797851,1.556990771887164,1,3
-0.5702420204929055,0.3100294856640966,3,2
1.364143409280777,0.4835914953666963,5,1
-1.6655227418877747,0.6632100286872543,1,3
0.8130418961758036,-1.1507869782600253,4,4
-0.3884024858658023,-0.39811630946432225,0,0
-2.305278119014269,0.9174070368764887,1,3
0.20906525607363974,0.7504034536419102,2,5
0.8872690773205754,-1.658085148572877,4,4
0.9636741337270079,-1.2179416710781215,4,4
0.5604291277932432,-1.6638895012394594,4,4
-0.018500309818691413,0.4707652115246117,2,5
-0.7650111389668472,0.02933691219187628,3,2
0.6463479899615455,-0.2586601668775164,5,1
-0.4369729315084847,1.0846789159109214,1,3
0.45888067902149116,0.6246429986295546,2,5
0.6424672634060522,-0.8438291436704314,0,0
-0.1536542546206303,0.9478804769662678,2,5
0.45516481481047566,-0.5393078888802743,0,0
0.5296724729037324,-1.5681745680663293,4,4
-0.5670827641120537,1.4648462053983429,1,3
-1.0651921983644224,1.4214193966565447,1,3
-0.15023628621019294,0.41765050228650924,2,5
-1.7463051062322963,0.9513587016587224,1,3
-0.5059708487790314,0.9963714874987841,1,3
0.0390973780606229,-0.7886038238675347,0,0
1.1488138087790125,-1.6246701770179177,4,4
-0.28601086551601307,1.1224285076096139,1,3
-1.7169593783550459,0.790398210314266,1,3
-0.6196245696751507,-0.859217754030169,0,0
-1.2825791716394976,0.7278738727830474,1,3
-1.6173367329602832,0.12686534881932374,3,2
-0.934955188543622,1.2296230626377223,1,3
1.4633928232046813,-0.15963833552809617,5,1
1.1895483302425611,0.32863376685299794,5,1
0.27459041221126235,-0.8133166617992232,0,0
-0.5166250763497504,0.9947043949594283,1,3
-0.8601107044953743,0.3143258431681886,3,2
-0.9363640520386217,-0.251853515980841,3,2
0.31601890949997374,0.7294406592789839,2,5
0.09430593954454093,0.754260307394515,2,5
