Lat_norm,Lon_norm,Hierarchical_Cluster
-1.9434279369961078,-0.20897042968081558,0
-1.004327386335641,1.04581342371358,0
0.3413757433244156,-0.7191440907188051,5
-0.6232043800865137,-0.7196998051698515,3
-0.8090077814151374,-0.25704317654620734,3
-0.3227685397172404,1.0777581715477114,0
0.5362838206613433,-1.5866887906207856,1
-0.874991660887699,1.6958863557931607,0
0.3142666721294733,0.18467523455812174,4
0.6692768133482985,-1.3366201840548233,1
1.6688854642323536,0.07635888465417395,2
-0.462601942100494,-1.100053580563645,3
-0.7849043786691643,-0.6408955528856327,3
0.057372278450672526,-0.35439735640682263,5
-0.9652955893575533,1.0033739740040057,0
0.09655968076594715,-0.41841796809713905,5
0.544756933594155,0.6053079501430594,4
-1.2052851889073835,-0.11824305445386722,3
-0.12294885334865967,-0.8647363140808455,5
-1.4504021330260148,0.0741409896450047,0
-1.9739085762843225,0.1966167689613907,0
-1.788525867322407,0.44102142083352835,0
-1.0204467873684824,0.990729839974678,0
-0.6215500041551777,-1.1424812415183565,3
1.0558018886282368,0.3188752015789867,2
0.16541921557492983,-0.4403529282264669,5
0.3849426554312371,-1.430376168316705,1
0.22883785495116418,0.012656586282601065,4
1.4903486868926106,-4.011310405475392,1
0.5024683992208386,-1.5596356815968155,1
-0.24632624777669326,0.8610905289214951,0
0.7348242416383076,-1.4276489686100087,1
0.4302893914821964,0.8339886557809557,4
1.370700586829525,0.16157989509388954,2
1.1437127250606764,-0.6749968129019301,2
-1.0210492767544985,0.2448944301316218,0
1.5988023674684129,-0.5266633991556673,2
1.020179598487166,-0.8393696406396673,5
1.3518850910418176,0.34027865146815395,2
-1.2696831574136191,1.3483604516372683,0
-0.8477456597628183,0.2998644793536791,0
0.3087194997961784,-0.4795512156180566,5
0.855142950211517,-1.795487591825095,1
1.3055283728314653,-0.28127311591367715,2
-0.6232009908459171,-0.11999798676731765,0
-1.1533337337155745,1.0308684330066067,0
-0.8033388154542062,0.3804143311868613,0
0.49077281019539903,0.7072062884894309,4
-0.5070784157050311,-0.15707966758959663,3
1.6622647672431294,-0.31882189227112023,2
0.3721756859632984,-1.2340665704799183,1
0.480131897498312,-1.3654113722150392,1
-1.9296471695911075,0.7739340623908586,0
0.7357827050355917,0.2549265927578546,4
0.1866031449458083,0.9076051784165903,4
-1.9473743041494473,-0.1783998001147678,0
0.1949364805254577,-0.9190936868081075,5
0.4845796762783167,0.3449425945434655,4
-0.19197184408261475,-0.16808011721073904,4
1.5258945923127052,0.06039111783660478,2
0.8147907558337786,-0.213333437688182,5
-1.1069147295639232,1.7718505852439153,0
-0.8902881681457275,0.21929108388638602,0
0.5276630567316055,0.21286382425396136,4
-1.6129401040455071,0.670193951291309,0
1.3571671648173564,-0.6013065427972935,2
1.947883620253686,-0.045996771315546185,2
0.21614457264540948,0.23682106397601002,4
-0.8153710575140628,1.0180848325871767,0
0.6232496123223604,-1.5212789351475524,1
-1.4488899783899716,0.8100055519373609,0
0.7195501448688627,-0.7366467500303926,5
-0.4344258711140719,-0.6442000797607041,3
-0.6821810277533499,-2.1042470056112026,3
-0.5363624455703117,1.371758403018756,0
-1.0461312362525808,1.8112192336936395,0
-1.6231082407402622,0.47451410331837957,0
1.2578017443364224,0.28561854825910526,2
-0.49789600619643704,-0.331509336424263,3
-0.17905022610394444,0.3772956296416277,4
1.384437732172322,-0.8851049111609861,2
0.5823362334869686,-0.6143595230401014,5
1.3502711784927717,0.2308289889389036,2
-1.16582077958039,1.2040785246638603,0
0.6107520298389565,0.7333520529608173,4
1.3654414538318715,0.25803289578523364,2
-1.648698401874192,1.7390319451429346,0
1.5308589536057264,-0.04325263374248774,2
-0.9961272801885622,1.4136593979628287,0
0.9087946283063831,-0.5748586067935694,5
-1.29279390462797,2.0770125486974624,0
0.06708900058106539,0.5899980669852678,0
1.397792688765588,-0.9739195100996982,2
-0.7773608053085924,0.6481007406783738,0
-0.9844923401243966,0.9427124291179896,0
0.7419102675230083,0.7114000025244999,4
0.4178458639272725,-1.1231033402301698,5
1.3366354798062063,0.23105234857989715,2
0.6645176279176952,0.6005118239598567,4
0.11695775591957515,0.4647057237801303,4
0.5185354860575367,0.9644540265670747,4
-0.028032156946032803,-0.5670100399975136,5
0.6498653645670956,0.07171809564159813,4
-2.221761029489332,0.8663371515308511,0
-1.1685134966227304,1.9994875626311432,0
-1.1197867078491002,1.9570317509428246,0
-1.6026718925299765,0.6202995538577222,0
0.4773057089348102,0.3832713088243748,4
1.7830196849103006,-0.08284481121176088,2
0.5594091854166835,-0.6763423739278253,5
0.38443160637216567,-1.0944530412406908,5
0.1775052013065773,-0.7801778960277297,5
-1.6080601970938597,2.2137796356519597,0
-1.2593133493773434,0.41900534526310823,0
-0.5339524419142089,-0.26780827451708256,3
-0.8875160460387769,0.19859560292735606,0
-0.17439655672390278,0.8710311254432503,0
0.4708002461247234,0.7247978546604686,4
-1.2868845446757284,0.33740073862801423,0
0.385960395954257,-0.6790127301557854,5
